review_text,sentiment
"This is the coolest purple I've ever had! Once u do 2 coats, then add the clear topcoat, it totally lights up! It looks like purple metallic, neon color, that's been my fave for the last 2 yrs!",1
Wife loves it.,1
This Mini Nail Dust Collector is nice. I would have loved to have instructions included with the collector. I did go on the purchase page to see that I needed 2AA batteries. There is one part that I still don't know what it is for. I did a test and it did work and I am happy with that but instructions would have saved time.<br /><br />The box comes with the collector. It has two little tools include. On small brush and I don't know what the other thing is.<br /><br />I will be recommending this Mini Nail Dust Collector to family and friends.,0
They are too big for my nail size. The nails did not fit my fingers,0
This product does not work. Didn't see much growth.,0
"thank you very much, I really like this product",1
"I doubt one more review makes a difference so i’ll post some photos for ya’ll this hair is bomb af. Lightweight, no tangling, no shedding, it holds the curls. I havent worn extensions in over 3 years. This was a great buy to get back into that! So affordable too! My cousin made a wig out of it for me",1
The best soap I have used.,1
"I cannot speak on the veracity of its claims to stop hyperhidrosis, but I can tell you I’ve had a pretty bad initial experience. I’ve dealt with hyperhidrosis for nearly 20 years. At one time, I felt like I had exhausted every treatment option available. I tried all of the otc deodorants, wipes, etc. I tried everything my dermatologist would prescribe. Even tried Botox under my arms. Nothing worked. I just wear black and change my top often. I found this product by chance and decided to purchase it after reading the reviews. That being said, I was sort of prepared for the burning. Almost every single reviewer describes a certain level of burning. I have never had any sort of reaction or sensitivity to ANY  product I have ever tried. I read the directions and applied the product as suggested last night before bed, and my armpits have been burning for 16 hours with no improvement. I tried to suffer through it for hours, but after a sleepless night, I decided to try to wash it off. It will not wash off. I’ve had to cancel my day and sit home with ice packs under my arms. One reviewer claims that the burning isn’t so bad and those who say it is are “wimps who complain about everything”. I completely disagree with that! Everyone experiences pain differently. The pain I’m experiencing from applying this product may not compare to the pain of breaking your back or being stabbed, but it is severe enough for me to never want to use this product again.",0
"Transaction was perfect. Product, well it depends on what you expect. I tried it, but didn't care for it. Super drying and the lightening was minimal.",0
"They are OK. Not really what I was looking for, but I found a use for them.",0
"Absolutely love the smell and feel of the conditioner. It really does help to clean your beard and really softens it. The brush was good as well but I did feel some of the bristles fell out a little too easily. All in all, this is a quality product.<br /><br />I did receive this for free in exchange for a review.",1
"These are probably okay if you like a lot of pressure and stimulation.  Personally, I found the brushes harsh and the rubber fingers were annoying.  Still looking for a good brush.",0
"Great product, it’s a gift",1
"Does a good job for what it was supposed to do, however, it started molding before we'd even owned it a month. Rather disappointed that I now have to throw out one of the gifts I got my husband for his birthday.",0
"Whether needing to be either expedicious or routine in the maintenance of facial skin care,<br />SpaScriptions Hydrating Facial Cleansing Wipes are an exceptionally fine adjunct.",1
"Really liked this  the first time I used it. I am elderly with arthritic hands and was so glad to find something like this. However, much to my shock, went to use it again and the units had overheated and fused together. Was plugged in but not turned on. I  must  acknowledge, that the company did promptly refund the purchase price when I wrote Amazon about it.",0
No funciona,0
Not any different than any cheap moisturizer.,0
Not sure what this was but definitely would not transfer,0
Super cute!!!,1
"Worked like it was supposed to, very pleased about it!",1
I am rating the actual product's appearance and not the quality itself. I think the product was packed very well and it was pleasing. The reason for the lower rating is due to the size. The item was huge and I was expecting something much smaller that I could use. Perhaps more emphasis  on the actual size would be wonderful. I cannot even use it. 😕,0
Great,1
This is a SCAM!!!  Do not order this product!!!!,0
"The odor is different for everyone. My daughter hated it, I didn't mind. I think they helped with mosquitos however didn't completely rid us of them. My GIANT problem was I placed them in random places and the ""essential oils"" managed to eat through the plastic of my PS4 and an electronic picture frame and the paint on my window sill. At first I just thought the balls were turning black as they got old, but then my wife showed me there is a crater melted into my PS4.<br />BE CAREFUL WHERE YOU PUT THESE!!!!",0
"Having previously used this product, I can say that it's great! The price I got for 10 tubes made it around $3 per tube. Great value! Actually bout for my lady friend who is a nurse and constantly washing her hands. She approves",1
"I love the fragrance. It is smooth and silky, as advertised. I have used it for massage and to keep my skin moist.",1
I use this everyday and love it. They only thing that I would say is don't put to much on the wand because it will make your eyebrows not look as good once it dries.,1
"Very beautiful hair, arrived very fast and i got a gift from the seller. (Was a very nice detail). I recommend it and I will surely buy more hair from the same seller.",1
Much thicker and absorbent than one i had bought in a store. I have thick hair and need something more absorbent. Good product!,1
Very good product works perfect!,1
"pump is broken, unusable",0
[[VIDEOID:71236b84a9c4f21e7fa6565179e4fabe]] This hair is absolutely not human and I don’t recommend it. The hair is easy to knot and the texture is like yarn. This company has definitely misrepresented the quality of their hair and I totally regret the purchase.,0
"After 3 times of use, it was shot, a waste of money and time.",0
These are super cute but the glue used to secure them to the packaging is so strong about 50 % are damaged trying to remove them,0
I ordered this as a gift item for a friend. And he loved it. I would recommend getting this item.,1
kids loved them,1
Horrible!! Smells bad,0
This product came without the stickers and not as expected. I only received one Chapstick and the box was crushed even though it came in an Amazon box,0
Perfect for scrims. Makes beautiful light.,1
Horrible smell & did nothing for my hair!,0
"The product was for everyday use, but didn't look good after two weeks.",0
"Good quality, cute patterns<br />Used for running and just every day use",1
It doesn't heat up to the 360 to 400 like it's says it will . It always goes back down to 260 ! It still works however it is not doing what it is supposed to do .,0
The conditioner feels watered down. I have used this same type/brand of product for years. This batch is bad,0
"I’m a professional hair stylist  Who bought these with the intention of shifting the color slightly. I would not recommend bleaching these because they are already processed chemically, however I had beautiful results depositing color into them. Great quality, easy to put in your hair, highly recommend.",1
I was expecting it to be in tubes not containers. I was also expecting it to be more lotion than oil. I have bought this same lotion from a store and it was more like lotion than this is. I am not able to find it in the store anymore and was happy to find it on here but then was a little disappointed that it was not in the tubes and a little more oiler than I was expecting.,0
"This mascara made my lashes super long and full, but unfortunately made my eyes itch like crazy.  Even though it's 3 steps it's still simple and quick to apply. If you don't have sensitivities this product is really nice and is as described.  I love the packaging in the nice little box with the satin lining it looks fancy and overall if you don't  have sensitivities or allergies give this a shot!",0
Love it,1
"First off I love the oil made by this company, I think it is the best beard oil made, so I figured I would try the balm. To begin with the smell is great IN the tin, so my hopes were high. The problem is that this is the hardest balm ive worked with. It is literally a solid brick. Yet I trudged on, scraped some out and worked it into my palm (which took much more then it should have, and left my hands very greasey afterward) The smell was what I noticed second, it lost the nice minty smell from the tin and changed when heated up to almost a mildewey smell. Not pleasent. Will continue to buy the oils as I love them but I will pass on the balm for now.",0
"Literally the WORST smelling wax I have ever bought, it made me throw up.",0
Use them for applying facial peels. Love them,1
Used them for prom and they looked gorgeous! Would buy again!,1
Totally useable but pretty tight even for me and I've got a small head,1
These curl wonderfully! However the stackable stick you use to pull the hair through the curler started to come apart on the very first use.,0
This the worst hair I every bought. It has more split ends than i ever bought with a suppose to be real hair.Will not buy it again..Doesnt look like the pic shown texture is more silky and not natural as the picture shown.I bought the 16-22 inches.So not happy.,0
Great color. Works. It's easy to use and best of all my daughter loved it. She is 12 years old and can use it. Great product. Heats up fast as well. Her friends spent the night and used it too for the first time and loved it. Now...of course they want one. Thanks Bead Head!,1
Love it,1
"The gloves are tolerated by my dog, better than other tools, however, the fur gets all over the gloves, front and back. It is hard to remove the hair from the gloves. The wrist wraps are uncomfortable, being very stiff and digging into your skin if you put them on snugly. Mostly a big disappointment. When I posted my complaint, the company offered me a full refund. Based on that, I have given 4stars.",1
Amazing. Simple packaging. No rips or tears. No complaints! My daughter is 7months and they fit her perfectly and she will be able to use them for a while longer which is awesome :),1
Does not work like advertised I did not see the results,0
Not for my type of hair....,0
My sister and I can't find an avon lady in our area so I'm glad we can get these. We really like them,1
"heats up as you have it on- and initially made my face red, probably from the increased blood circulation. i love it! makes my face feel great!",1
Excellent quality. Great for travel,1
Would not recommend as it tore in few mins after wearing.,0
Do not use this product.  It will make your athletes foot much worse!  Go to the doctor and save yourself the trouble.  They will probably prescribe a pill to stabalize your yeast levels and a cream to put on your foot.  This product does not work.  It makes it worse.,0
[[VIDEOID:1fb39035025642559409c946e8c30c82]] I am a hair braider and I use it for the braiding gel. It makes my job easier. I love it. Thank you,1
Super easy easy to use. My nine-year-old is very tender headed in whiny and she sat through it just fine,1
The hard top is smooth and the inner lining is suede-like. The mesh nest is large enough to hold cleaning brush and spare batteries. The case fits the Panasonic ES3831K shaver (and it's siblings ES3832/3) perfectly.,1
"Bought these for my 8 yo grandchild & they loved them! They began using them as soon as they saw what they were. To be honest, they’re not the highest quality but for the price, who’d expect that? 😉 I’m sure these will get hours of enjoyment & that’s the goal, right? 👍🏼",1
"Halo was awful. Couldn’t adjust to fit properly. Kept falling off, don’t waste your time.",0
looks nice on the vanity,1
I’m fairly certain the ones I bought they forgot about them supposed to be a bourbon taste,0
"Very good price, fit, color selection. Seller is excellent to deal with when selecting your color choices.",1
It does its job,1
"Me encanta, la uso junto a la barra de jabón y me han venido de maravilla para las manchas de mi piel. Es la segunda vez que los compro.",1
used for cosmetics and always have on hand.  this is a nice value.,1
"A nice soft wallet with place for passport, bills, etc., however, I would have liked to have had a place for coins.",0
"The foil seal was broken in result all the oils leaked all over leaving me with a dry scrub. As you can see on the first three pictures the paper towel I used to wipe down the product is covered of oil. In the first picture you can see the broken seal. In the second and last picture, you can see the unknown yellow/brown residue it left behind. In the third picture you can see the plastic seal covered in oil. I already contacted customer service and I am getting a replacement. I gave it two stars because the previous reviews aren’t that bad and I am still willing to give it another shot. *Crossing my fingers that the replacement is completely sealed!*",0
I have been using these Fuller brushes since I was a little boy.  I am now 74 yrs old.  I bought 3 of them. 1 was for my daughter who is also a delighted user.  I'll keep using them till I die.,0
"First off the buttons do not line up when you attach your mask to it, secondly the bands are so thin,they are not made for people of color with natural hair.  Did not like them at all",0
Great product. The mist is great and diffuses the essential oils wonderfully.,1
"This product worked just like the two others I bought from this company.  The only reason I gave a one star is because it is the lowest number available. WORST cleansing conditioner EVER.  Did not condition at all.  Hair felt like stiff wire.  Yes, I am caucasian with long hair.  The product  label says &#34;deeply nurish&#34;.  It does not.",0
Wonderful!,1
This hair doesn’t look like much when you receive it but there is no shedding and it’s great quality for the price! Very happy with it. I have a lot of hair so I should have purchased two orders as I had to add some shorter hair but ended with a layered look and I love it! Will def buy more.,1
"It’s not helping at all, I bought it for my 8 years old son. After 3 hours he have to wash himself completely because he stinks. I think it’s not antiperspirant. Really bad product for kids baddddddddddd",0
Not so great. Looks chunky after drying. Shook all bottles very well. Would recommend unless for children's play..,0
"I've used two so far and the first time I was happy with the results.  The second time I saw minimal results.  I will keep using them, 1 per week and see but at this time I would probably try another brand before repurchasing this again.",0
They are pretty cute.,1
"I love this oil and I've been using it for a while now, but this size does not come with a pump, which is exactly why I bought 2 of them, to make it easier to use.  Very disappointing.",0
This is my new favorite hair product! my hair is so smooth after using it and I have noticed my hair looks more healthy. The best part is that a little squirt of the black seed oil goes a very long way!,1
"Wireless charging feature never worked. After plugging the mirror in twice the charging port broke so now I have a mirror that doesn’t have a light, doesn’t sanitize and doesn’t charge at all...after two uses. :(",0
Good value,1
They work well but lashes are not natural looking so if you want to go around looking like walking baby doll these are for you.,0
Falling apart in less than a month,0
"I really REALLY wanted to like this 😔 I’ve used a more expensive version that I LOVED so I was hoping I could get this since same thing but cheaper and maybe it would work the same and be the same quality .... but it’s not even close. This thing is literally unusable. The formula is so thin and runny it’s like water color paint. And the applicator does not apply nicely no matter how gentle you use it. Also, I got the darkest color and it is definitely not dark brown. It was very light and very red. Maybe should of gone with dark grey since I have dark brown hair but the formula still sucks anyway so...now I know 😣👎🏻 Idk how this has such good reviews.... I hate when people lie in reviews because the whole reason i went for this was THE REVIEWS were good.",0
Nice but I must have a big head brcasue I wish it was just a little bigger,1
"I was so excited to love this after reading all of the good reviews. Made my lips worse, used it consistently for almost 2 weeks. Flavor and smell were nice, but this is just paying $20 to make your lips flake and crack. Save your money on this one.",0
I LOVE IT. THANKS FOR PROMPT SERVICE.,1
Smells so bad,0
"Complete waste of money. This never cured my nails after 2+ hrs, my nails were still sticky.",0
This mannequin head is so REAL looking and the hair is so soft.,1
"Love love love this eye liner! It goes on like a dream from thin to thick line, great for a cat eye.",1
Buy something better,0
These are the best!  I've been using them for many years.,1
I honestly wanted to like this product but unfortunately it didn’t do it for me. It was hot enough to burn my wig but it couldn’t stretch it out and  couldn’t  even flat iron my hair to give it that sleekness. All it did was make my hair look like a blow out which was def not my  goal when buying this. It’s just  a waste of money for me. I gave it three starts because it heats fast,0
"beautiful packaging, dropper and pump supplied, excellent product and appreciate the Organic Sustainable Farming & Fair Trade. I will continue to purchase this argan oil and will look for other products by Savannah's.",1
gets dirty a little easy. But it isn’t too bad ag all.,1
Not only does the soap feel like luxury on the skin it looks like luxury. I am very happy the scent is subtle and unique. The lather is rich and rinses clean. Don't miss this.,1
Works great!!!,1
It works good.,1
"Sadly I was hoping for way more from this , it included a glove that could not even stop the burning, even before it touched the hair it begins to burn the skin! It gets overly hot even unplugged takes a long period to cool down , do not recommend especially for teens young adults could seriously get hurt ! Had to return , maybe once they fix their heating elements it will be a good product .",0
I like this solid better than the Lume cream. It works just as well.,0
Did not come in original box did not smell like the others I purchased. This is diluted. Disappointed.,0
Everything went great will definitely order again,1
I use water transfer a lot and I couldn’t get these to stay on the nail.,0
My husband loves this kit. He recently started growing out his beard and this kit has made it easier for him to trim and shape it. Would recommend this.,1
I love it.  And so do all 3 of my daughters.  My girls tend to be pretty wimpy about brushing knots out of their hair but the crying and whining stopped once we started using this detangler!  Thank you!!,1
"These replacement ""blades"" are horrible. It's better to use tweezers to pull out the hair than have these ""blades"" do it for you. Spend the extra money and get the brand name replacements. My 9 year old blades work better than these things.",0
Best thing for pedicures,1
Piece of crap,0
Likes the scent really love the way the cream works on my hands no to heavy or to light. Was disappointed rube didn’t come in a box like the others in this series.,1
Smell good,1
I like it thankyou------,1
This was more of a torture device rather than something you can sleep in even semi comfortably.  The foam core is much too hard and stiff. It was difficult to use and impossible to sleep in. You are better off with a long sock like those used in the original tik tok videos.,0
"This is the best dry shampoo I have ever used. Before finding this product, I would wash my hair daily. My hairstylist told me not to, so I shopped around for dry shampoos. Most had a foul fragrance to them or left a powdery residue on my hair. This one did not. It also has a pleasant fragrance.<br />My advise is, don't use too much. shake well, and spray at roots and underneath first. Let it dry. You may need to add a little more but apply sparingly at first to see how your hair absorbs. If you use correctly, the product will work. I hope they continue to make this product. I can't say enough wonderful things about the product, other than, try for yourself.",1
"there are hair law that all foreign all imports hair must be disclosed if made from human, animals and synthetic hair section 252.3 the hair industry products need to let the consumer know they are buying,.. has to be disclosed and advertising !!! its called the TARIFF ACT REQUIRES THAT ALL WIGS AD OTHER HAIR PIECES WEATHER MADE FROM HUMAN OR ANIMALS SYNTHETIC NEED BE LABELED AS COUNTRY ORIGIN !!﻿",0
"This powder blurs and sets my makeup beautifully! I use it under my eyes daily and it doesn’t budge AT ALL. I especially love that it’s *actually* waterproof and sweat proof! I wore it in Mexico and my makeup stayed flawless all day!!! The photo with my husband is my makeup after wearing it for about 14 hours in the hot Mexican sun. I literally applied it at 7am and this photo was taken around 9pm with no touch-ups!!! The other two are after a full day at home in the very dry and mild mid-western spring, between 8 and 10 hours each. No matter the weather, I know my makeup will look good if I’ve applied this powder.<br /><br />I have been told that it looks like a filter IN REAL LIFE by *multiple* people! It really does do an amazing job of making the skin look airbrushed, and I really love that it’s translucent and doesn’t cover my freckles. I like that there’s no noticeable color, only blurring action. The very slight hint of pigment in it makes it so that there isn’t any flashback either! This powder is my absolute holy grail!",1
Just as described.,1
This cap fits great around my big head but it’s a bit too small for all my hair. My hair is shoulder length and really curly and thick.,0
Believe it or not this is what my mom and I use to repel gnats and mosquitoes while gardening.  Works like a charm and my hair feels great!,1
"The hair clips are very well made and pretty, but they are much smaller than I expected. I can use them, but not for the hair style I wanted to try.",0
Very sticky,0
The fact that it comes with hair on the roller is alarming.,0
Amazing!!!!!,1
"a bit hard side, but it is the best to wash my back!",1
"We like there is 137 pieces in the extension practice kit.<br />We like it has every thing needed in here to get us started.<br />We like that this is good for beginners and also for<br />those in cosmetology school to practice the art of<br />applying lashes before actually trying it on a person.<br />We like it came with the tweezers, rings, brushes,<br />puff push dryer, lashes and so much more to name.<br />We like the under eye patches as there are 30 sets in the box<br />for our personal wear, not for the mannequin.<br />We like that all the equipment with the kit is very handy and<br />easy to use.  We found the rings to work well with<br />using the glue.  We found the rings open in the back for bigger fingers.<br />We found the tweezers to work well and pick up the lashes gently.<br />We found the flat mannequin head with replaceable<br />eyes to work well for our practice.  It is heavier built and<br />should last.  It also has a place in the back for those who<br />have the stand.  We do not.  All eyes have lashes on them already<br />just like real eyes.  The trick is to learn to put these on well<br />enough that they also look like real lashes and blend in with the<br />natural lashes.  This is where our practice part comes in.<br />We like it came with the flat head and 3 extra replaceable sets of eyes<br />in case there is a mess up learning how to apply and remove<br />the lashes.  There is 2 of us trying to learn.<br />There was enough supplies in the box for both of us.  There is also<br />5 sheets of 7 pairs of isolation papers.<br />We did find the glue was in a tiny bottle only 5 ml.  Since we use<br />only a pin head dot to apply the lashes it might last.<br />We like that everything works well for the training of applying<br />lashes.<br />We like there is different sized lash extensions for our<br />practice and there is plenty to practice with.<br />We found this a good learning tool and easy to use.<br />I have enclosed pictures so you can make a informed<br />decision based on your own personal needs.<br />Yes I would recommend this product.",1
Excelentes,1
"I actually crave the scent of this product.  It smells rich and soft, very understated.  No need for perfume (which I generally wear), but it is very subtle to other people.  It makes me happy all day long.  To top it off, this is the smoothest, creamiest, most moisturizing lotion I have ever had.  It goes on silky smooth, soaks right in and leaves skin soft and smooth all day.  We bought some in Maui while on honeymoon and I am so happy to have found it on Amazon.  It is now on my Christmas list and will be my favorite gift!",1
"I reviewed my.  Order today I ordered a 12"" and it looks more like a 8"" but the hair is pretty first experience with clip in hair and just looking at it I no I'll need a second pack they are kina thin but I'll see how this goes wish me luck",0
great,0
Love the length but the hair after two washes fills like rough. I hate the way it looks.  Looks very old and tangles a lot. Might have been a bad batch but this set was the worse I have ever gotten.,0
"very good hair,really soft.i used for a ponytail. greatly recommend it.",1
This product makes dying my parents hair SO easy and mess free. They clean well and don’t leak. The three pack is a great value.,1
This organizer is great. I like that it has many sizes for every type of brush and it is easy to clean. It does a really good job of holding the brushes in place and  help dry the brushes to help avoid water damage.,1
"I was excited to try, since it’s the winter abs I hate to have to wait until lotion dries before getting dressed. But it comes out too thick and hard to spread around. Does leave skin feeling more hydrated.",0
"Top was loose, more than half spilled in package.",0
All of the makeup was factory sealed except  some loose glitter which looked like it was changed to a separate container... I choose fair/light and everything went well except the color correcting stick was in deep skin tones (I’ll probably use as practice by putting a very light amount on) and a lipstick that was purple but anyone can wear it and it’s a nice formula. Overall I’m happy with the order except the glitter. The price of my package was between $25-30 (I believe so since I had to guess on a few products),1
"And my review stands!!! Very pigmented, super cute and value for money",1
That's cheating,0
"Cheap, just bad manufacturing. Hairs get stuck in the narrow tip and have to be pulled out, ripped or cut. Definitely regret this purchase.",0
"Fit well,work well,fast delivery,would order again.",1
This hair dries out your real hair. When my head sweats it turns my covers blue. I'm assuming it come from some type of dye in the hair.,0
I got tired of losing nose rings so I got these. They have a ball at the end so they'll never fall out. If you can't take them out just get a q-tip and run it under hot water and rub the q-tip on your piercing hole do it like three times so it loosens up and then tug it out. Don't be afraid to use a little force. These types of piercings make my nose feel sore after taking them out + putting them back in but they look nice. Ordered on the 19th of November and received on the 5th of December.,1
I got these to use with a poly gel kit I got. They are great quality tips.  I love the shape and don't have to fill them done to look pretty. They are very clear and great if you want to have clear tips with dried flowers or glitter decorations.  There is a variety of sizes to fit everyone and the fit on the nails has been really good.,1
"It is a great price compared to the $100 I spent on an Oral-B from Costco. (It lasted approx 5 yrs) Granted the quality isn't the same, but I guess you can look at it with a disposable attitude. It doesn't have to last as long as the higher quality Oral B.",0
"These are very cute! The crystals are a little small, but still noticeable. The bar is pretty thick so it hurt getting it through the first time, but now its just fine!! Very happy with my order!",1
"Bought this to use for resin pieces and it does work. Use in a well ventilated area, there is a smell.",1
Great product. Will order again,1
"These tools arrived in a protective, aluminum container. They're quality items and seems quit durable. I am super pleased with this purchase and will look for other items by this company.",1
"I agree with the previous reviewer, the same thing happened to me. I love Aveeno's products, especially their shampoo/conditioner, but the packing was TERRIBLE. I ordered the shampoo, along with a shower caddy, and for WHATEVER reason, the person who packed it decided it would be a good idea to throw both items in a box that was about four times too big, with NO padding whatsoever. You can only imagine the mess that I had whenever I opened the box. The pump is useless and about 1/10 of the bottle leaked all over the inside of the box. It wasn't worth the hassle of attempting to return it for a refund.",0
I tried another type of wax from this brand and had a horrible experience. I was convinced to try this one even though I already had a bad reaction to their other product (bikini). This wax for legs is just as poor quality.,0
Worst product out there yea easy to apply 5 minutes later there falling off and look clownish ladies and queens stay away,0
The picture made it look like it had variations of white and grey. was mostry solid grey. Very disappointed.,0
"This hair is terrible. First off it's not as long as listed unless you count one strand per bulk. It mattes up something terrible in no time flat. There is a coating on the hair that irritates my skin. It's not soft. It's much too thin at the ends and too think at the root. It looks terribly unbalanced. If you different sizes in a pack, you'll need to put the shortest size at the bottom in order to counter balance the thinness. My new years resolution is to stop buying things online. This is why.",0
"The canister arrived dented and scratched in various areas. The top lid is dented so that it will not stay on securely, the base has assorted dents and dings, and the paint has chipped off in a few areas making the entire product look like it was not new. The only part that was “new” was the puff which was inside in a sealed bag. Pretty disappointing but, I guess you get what you pay for.",0
"This is my first foray into stamping and I was very happy to come across this package. The plates are varied enough, there is at least one image on each plate I know I will use. The cost compared to other plates is a huge plus.",1
"Yall, this works and it does not feel sticky or stiff, get this",1
My wife says my teeth look whiter,1
Great product. Idk why bullfrog doesn't sell it anymore. If you can find you get price gouged.,0
Gift for someone else but it works well,0
I'd actually like a refund because the henna ink doesn't stay on for up to a week like you said. It's just wipes right off no matter how long I leave it on my skin. I'm very disappointed.,0
Product is fine. Shipping is way too long.,0
Works great.,1
The product is great.  I thought the jar would've been larger.  I have another brands sugar scrub and it was the same amount of oz's; however the other brands container was larger and was full of scrub.,0
"I bought it for my girlfriend. Although she has a big mouth, I have to admit that this product can be used effectively",1
Perfect,1
It’s plastic... horrible,0
"Smells nice. Doesn't make suds as good as other body washes, which is kinda important.",0
Perfect!  So cute!  I bought a different set of bags and this pink color matched perfectly with the other as an accent and I love it.,1
"Probably the worst purchase in a long time.  I couldn't shave my face once with it.  It wouldn't cut the whiskers, but it pulled out many.  I didn't use it a second time, but because my wife purchased it more than 30 days prior to my first use, it couldn't be returned.  I bought a genuine Braun replacement head that works great.  I won't buy cheap Chinese replacement parts for anything again.  It's one thing to sell junk, but it's far worse to not to stand behind your product.",0
For what it was advertise for and what they did is absolutely off the mark this is a piece of crap can shave anything very very very disappointed,0
Great sizes!,1
very long lasting,1
"Amazing hydrated skin !! I love the smell of this lotion. If I want to put perfume on, I can without it interfering with the smell. Also when I don't put on perfume it smells amazing however the smell is not overwhelming. I use this product as directed after the shower and it keeps my skin so soft. It works way better than other body lotions that are not as expensive thus explains the price tag. However I would pay for this product over and over again because now I no longer have dry flaky skin. I will continue to use this product and after a week of use I was able to see results of hydrated and much more youthful skin.",1
"It’s alright, no complaints. It just pulls some hair rather than a smooth cut causing bumps. Just like all the old ones. The battery has not needed charged yet so that is great. Ear and nose trimmer takes a lot of slow work to get the Hair and misses some regularly.",0
Super cute...used it for my Barbie costume as a purse.,1
NIce smell but I need more suds.  I really want to like the product but I am a guy and I like the suds,0
I can take the clippers to the couch or even outside!,1
Best hand cream ever. Relieves extremely dry skin without a sticky residue.,1
They are good brushes but the hair keep falling of of most of of them,0
Just what I expected,1
"This product did not come with instructions on how exactly to use it, so I have not gotten as much use out of it as I would like. However, It is an effective way to remove blackheads and focus on the skin without having to pick at it.",0
The bar I bought looks white.  The real bar is bright orange and is new.<br />This old bar is probably from 2015 or 2016.,0
Be awere to purchase a white maskara to make it really white. It is actually has clear plastic look.,0
"I was very excited about this item, but was unsuccessful. The lashes are pretty and the magnets do work, but I spent like an hour trying it on and it just didn’t work for me. They are not as wide to cover your whole lash line and doesn’t really curve to your eye. That’s why I give it two stars",0
Terrific value.  Great product.  Perfect for travel.,1
"the belly button ring came within 9 days, that I liked. but less than a week the shell broke off, and the starfish started to turn color.",0
Seemed to make my hair oily and smelled werid...,0
This is a great water pik for camping.  I was under the impression it would have a spot for batteries but it’s all a pump,0
"These aren't great, but you get what you pay for here. They work OK for a few uses if you shave every day, but skip a day and these will tug at your face. Next time, I'll pay more for a better quality razor.",0
"Bought as a gift for my traveling best friend.  I'll have to check to see how it worked for her, but she loved it.",1
"Horrible screen protector! First of all it will not stick to the phone. It does not mold to the shape of the phone properly so the glue around the edges does not make contact entirely with the phone. Secondly it is supposed to be strong, it is not as it cracked  very easily when trying to get it into the case. I will be returning this as it was expensive  compared to others and will try another brand. Very disappointed as i now have a new Note 8 that has no screen protector.",0
"Just be careful with these they can cause an allergic reaction to your skin or near the eyes. Ive never had any reaction to any products before but these gave me that and they obviously have micellar water in them so ive come to find out micellar water is so bad and has caused problems to the eyes, just google and you will see for yourself. Wanted to like but will never buy again.....",0
I use for put back on the mask its really easy and works great,1
Love the fresh light citrus sent.,1
Not sure what I was expecting but... it wasnt that,0
Not good,0
I liked the smell of the product,1
"My mother told me never to use a brush on wet hair, because wet hair is weaker and more vulnerable to damage than dry hair, and needs the most gentle touch.  Well, for years I was faithful to her advice.  But then I strayed…<br /><br />For the past few years,  my newest hair stylist has used a brush to comb out my wet tangles. So when I left my trusty Fuller Brush wide tooth comb at a motel,  I had only my brush.  I figured “Well, my stylist uses a brush and she must know about these things, so I guess mom was just old fashioned.”  But as my hair has grown (now at the middle of  my back),  I’ve been seeing tangles in the brush, even with the best detangling brush around.  I was losing too much hair, but not from the roots (which is normal); it appeared to be breaking at some of the tangles,  EVEN THOUGH I did not feel any particular “pull” with the brush.<br /><br />I ordered this comb specifically because of its claims about detangling WET hair, but wasn't expecting much, except for a replacement of my lost comb.  But after the first use on my clean damp hair, I saw only a few long and UNTANGLED hairs clinging to it, and they appeared to have come from my head, as in normal.  I didn't see any hair that appeared broken or tangled.  The combing was QUICK, easy, and completely without frustration.  What more could anyone want? Those funny squiggly teeth DO SOMETHING, but how it works is a mystery to me.<br /><br />I’d recommend this for any adult with medium to long hair, and particularly for CHILDREN who dread the after-shampoo combout.<br /><br />SORRY, MOM, you were right all along!!<br /><br />I'd be remiss no to mention the two products that have done the most for the appearance of my hair over the years.  Both are available on Amazon, with terrific pricing on hard-to-find larger sizes of Bain de Terre.<br /><br />*  Bain de Terre Recovery Complex  smoothes and conditions hair with only a few drops, adding a healthy look to my hair.<br /><br />*  The very good detangling brush (for DRY hair ONLY) is the Mason Pearson detangling brush.",1
When I get to the last two to put on it is awkward to get the last few on. They work great overall,1
"These scissors fit well in my hand, but they’re worthless. They aren’t sharp enough to cut my hair. I’m going to have them sharpened and I’ll re-review then.",0
"love this product, shipper fouls you with the size,",0
"It doesn’t more than a regular conditioner, but I do love the scent. Pricey for a conditioner",0
Product good for under eye lining not for eyeshadow.  Pencil very thin but retractable.  Color not strong will use most of pencil to receive more coverage.  The color isn't strong enough to give eyelids an effect.  Very transparent to almost none.  Not worth the little money paid.,0
"good product, good seller",1
don't work like it should hard to get gloss or concealer in the bottle will not order again,0
Easy to use. Not much is needed at a time,1
I normally don't purchase hair online but I didn't really feel like going to a beauty supply when my hair appointment was the following morning. So I decided to get this a shot. Red is my favorite color I love the Ombre in this was excited to get it. When I took it to my hair stylist who's been braiding my hair for years now couldn't even use this hair. When she took it out the packaging she said from the jump it wasn't good. She then tried braiding my hair with it and she couldn't. It's not good quality and it doesn't even feel like good quality. I had to return all 10 packs. Although the colors are beautiful save your money and go to your local beauty supply. Do not purchase this.,0
Works great<br />Great quality shear at a very low cost,1
the lace came off after one use<br />I put the wig on it and when I took it off the lace came off,0
"Bought several versions of this bag and filled it with small toiletries, small bottles of aspirin, and all the things you would need in a daily office setting for my coworkers. The bags themselves are great quality they have great color and are not cheap-looking. Highly recommend",1
